wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
db19,1,antireflect,3.1312265525580097e-28,331.5548389923992,87289.64494418325,0.6228070175438597,16.7656358209816,77,smoothed,7.884566015954013e-15,,4.477740203402428,3409.2566071352526,0.5335409205554208,5.682119525470192e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137236,0.2666666666666542,307.26666666666654,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666654, 7.266666666666721, 0.2666666666666666, 3.4000000000000368, 23.866666666666617, 0.9333333333332705, 32.60000000000002, 14.999999999999996, 2.866666666666672, 4.799999999999956, 0.99999999999994, 21.599999999999966, 44.59999999999996, 0.2666666666666542, 17.66666666666669, 46.400000000000055, 4.333333333333287]","[1, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777767,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000087,,,28.772984749455333,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455333,7.600000000000136,28.891503267973874,6599064.484444444,,,,,,1.1368683772161603e-13,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.8476970350827937,0.9809480205234413,0.20873563177700075,0.513293543136191,0.31340351427406044,,0.0,,369,1.4341388701639979,0.7819760678374547,68,,,,,,0,0,0.5728155489586975,0.7618346961750059,68,173.78243102607738,0.7390654188797636,168.33333333333334,93.39454094292803,0.7431563330635054,194,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,145.75,,0.9999999999933086,0.8693146183684133,0.6278589548612369,0.0004757124444961687,0.5109725533345562,0.0008792926777858238,0.9999999999359875,0.999999999997586,0.999999999997586,0.9999999999976681,0.9999999998446379,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999900905,0.9999999999691767,131,1.3404968430768436,0.8304054679992521,22,77.07463914933368,0.9429076747041972,76.5,37.673202614379086,0.9431205040187653,11,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,8.5
db19,1,periodic,2.390664743784271e-28,332.72679713498223,83681.51375420623,0.6052631578947368,17.742501012749642,77,smoothed,6.485432681511629e-15,,4.499185093455276,3271.5241429396747,0.5431288739363515,5.68211952547019e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664707,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666718, 0.26666666666664707, 3.4000000000000234, 23.866666666666625, 0.9333333333332758, 32.60000000000002, 14.999999999999996, 2.866666666666672, 4.799999999999956, 0.99999999999994, 21.599999999999966, 44.59999999999996, 0.2666666666666542, 17.666666666666686, 46.40000000000005, 4.333333333333291]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777777,361.9999999999999,-361.9999999999999,DWT,inu.32000013032836,,,1.1368683772161603e-13,,0.0,-12.5,0.0,0.8000000000000158,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,1.1368683772161603e-13,0.0,-12.5,,,,,,8.0,,0.8592514186431591,0.9901838350194367,0.1794965341743608,0.41345632121540943,0.2832016365574015,,0.0,,364,1.3790542188919186,0.7519407066209971,100,,,,,,0,0,0.5451179491219535,0.7249973711499407,109,149.88995963706174,0.7749400005449524,191.0,136.85154525386315,0.7440766068790827,193,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,145.0,,0.9999999999933078,0.8792289954517808,0.6337703678162818,0.00040907598920101457,0.4315055932514213,0.0007945575401050822,0.9999999999359964,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009002,0.9999999999691748,136,1.3175471794884126,0.8161887048408745,34,72.12489168102785,0.9465741543103497,85.0,54.4,0.9418055956736934,12,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,9.25
db16,1,zero,7.244169881707125e-29,337.9120976403079,65828.90114653631,0.6018518518518519,7.339242337600087,77,smoothed,3.921826788286267e-15,,3.507316904224613,2087.3588004877306,0.5221998421255851,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.2666666666666494,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666672, 0.2666666666666494, 3.4000000000000385, 23.866666666666617, 0.9333333333332883, 32.600000000000016, 14.999999999999996, 2.8666666666666774, 4.799999999999955, 0.9999999999999427, 21.599999999999962, 44.59999999999997, 0.2666666666666515, 17.666666666666686, 46.400000000000034, 4.333333333333307]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000135,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973864,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9103735097293123,0.563009315698612,0.03482488699373121,0.39404352806414644,0.02353869450581106,,0.0,,316,1.0121740962117418,0.5518962885596131,381,,,,,,0,0,0.3851579869983226,0.5122534095620391,399,43.66157731156002,0.9344420761087687,365.3333333333333,361.6420919500426,0.6929467637801101,271,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,203.5,,0.9999999999933064,0.9230949174778589,0.36035593439807906,7.936657474363895e-05,0.41605368434636736,6.604074549559132e-05,0.9999999999359935,0.9999999999975858,0.9999999999975858,0.9999999999976678,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008994,0.9999999999691744,152,1.2005224910078638,0.7436947323954757,118,24.041630560342615,0.9821913847701166,135.0,132.85925925925926,0.9410956923850583,13,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,10.0
db16,1,smooth,7.244169881707125e-29,337.9120976403079,65828.90114653631,0.6018518518518519,7.339242337600087,77,smoothed,3.921826788286267e-15,,3.507316904224613,2087.3588004877306,0.5221998421255851,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.2666666666666494,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666672, 0.2666666666666494, 3.4000000000000385, 23.866666666666617, 0.9333333333332883, 32.600000000000016, 14.999999999999996, 2.8666666666666774, 4.799999999999955, 0.9999999999999427, 21.599999999999962, 44.59999999999997, 0.2666666666666515, 17.666666666666686, 46.400000000000034, 4.333333333333307]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000135,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973864,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9103735097293123,0.563009315698612,0.03482488699373121,0.39404352806414644,0.02353869450581106,,0.0,,320,1.0121740962117418,0.5518962885596131,380,,,,,,0,0,0.3851579869983226,0.5122534095620391,398,40.84115571332428,0.938676943373387,366.0,362.79460269865064,0.6945636969119187,267,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,200.5,,0.9999999999933064,0.9230949174778589,0.36035593439807906,7.936657474363895e-05,0.41605368434636736,6.604074549559132e-05,0.9999999999359935,0.9999999999975858,0.9999999999975858,0.9999999999976678,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008994,0.9999999999691744,155,1.2005224910078638,0.7436947323954757,116,27.577164466275352,0.979572470765722,135.5,132.6937269372694,0.9396010501976758,14,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,10.75
db15,1,antisymmetric,1.752055688379942e-28,334.07650484427415,89553.83585223572,0.6226415094339622,17.358166141303577,77,smoothed,6.179400425697747e-15,,4.142136777170492,3355.698881572779,0.5282510157966358,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666672, 0.26666666666664796, 3.400000000000035, 23.86666666666661, 0.9333333333332812, 32.60000000000002, 15.000000000000004, 2.866666666666674, 4.799999999999955, 0.9999999999999463, 21.59999999999996, 44.599999999999966, 0.2666666666666544, 17.666666666666686, 46.40000000000003, 4.333333333333302]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000149,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.8725582424970972,0.8364114441520927,0.22708388339696955,0.5123516825520323,0.3016594139439936,,0.0,,260,1.3808870478711999,0.7529400717648154,98,,,,,,0,0,0.5500129333084373,0.7315076148003974,102,92.39769116884541,0.8612647279747065,153.33333333333334,125.76424285437771,0.8155172488722382,102,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,76.75,,0.9999999999933068,0.8906470749002114,0.5353478514377219,0.0005175284562429876,0.5102228650318847,0.0008463431384313305,0.9999999999359953,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009,0.9999999999691745,144,1.3067486181532277,0.8094992565026893,48,67.88225099390856,0.9497168511156233,96.0,72.0,0.9393028700022561,15,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,11.5
db18,1,antireflect,1.3543990029676608e-28,335.1945176495511,85150.73943512516,0.5982142857142857,21.00293147269049,77,smoothed,5.862013616222926e-15,,4.492348370692529,3393.4834296726544,0.5077275332055972,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666714, 0.26666666666664796, 3.4000000000000328, 23.86666666666664, 0.9333333333332838, 32.60000000000002, 15.0, 2.8666666666666747, 4.799999999999953, 0.9999999999999454, 21.599999999999966, 44.599999999999966, 0.26666666666664907, 17.66666666666668, 46.40000000000004, 4.333333333333265]","[3, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000149,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.8835807767568089,0.9872394178160062,0.1914026514474878,0.37334315169366683,0.3099447830322226,,0.0,,342,1.3927846745761883,0.7594273510241112,84,,,,,,0,0,0.5491021561492385,0.7302962970531354,104,143.53164575567763,0.7844870183848685,176.66666666666666,122.72888596779494,0.7596108765598016,168,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,126.25,,0.9999999999933068,0.9001050923266005,0.6318857840571598,0.00043621025518253073,0.3995769039323046,0.0008695887755739381,0.9999999999359953,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009,0.9999999999691745,143,1.3164026496332748,0.8154796961961295,37,74.95331880577403,0.9444790231068341,90.0,58.788888888888884,0.9389061782200837,16,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,12.25
db9,1,symmetric,2.2127964592413988e-29,343.06256922514115,91117.17017228437,0.6382978723404256,14.273863269823899,77,smoothed,2.0805867851092217e-15,,3.5988558353351396,3460.020975054962,0.5069891400747245,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665084, 3.4000000000000354, 23.866666666666617, 0.9333333333332785, 32.60000000000002, 14.999999999999996, 2.8666666666666725, 4.799999999999953, 0.9999999999999423, 21.599999999999966, 44.599999999999966, 0.26666666666664796, 17.666666666666686, 46.400000000000034, 4.333333333333304]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000149,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9611522210549261,0.6024330005398524,0.23975262584636772,0.6014476858960298,0.3245350891081348,,0.0,,273,1.3681772558277316,0.7460099526445892,106,,,,,,0,0,0.5458641244890622,0.7259897713826645,107,96.13012014972206,0.8556604802556727,162.0,133.67339655494956,0.8062086185062147,113,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,85.0,,0.9999999999933068,0.9666661983912372,0.3855891914548513,0.0005464007593950146,0.5811401883015793,0.0009105237004069281,0.9999999999359953,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009,0.9999999999691745,148,1.3058877999406522,0.8089660003787619,51,68.58935777509511,0.9491930683147444,99.5,75.85929648241206,0.9377446823055203,17,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,13.0
db12,1,symmetric,4.6795875609978496e-29,339.8099081246599,89185.7884532547,0.66,13.013061933582796,77,smoothed,3.1792750250629487e-15,,4.0351124239749065,3569.8919888996006,0.5091123334904286,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666711, 0.2666666666666493, 3.4000000000000306, 23.866666666666628, 0.9333333333332794, 32.60000000000002, 15.0, 2.8666666666666742, 4.799999999999956, 0.9999999999999414, 21.599999999999966, 44.599999999999966, 0.26666666666664796, 17.666666666666686, 46.40000000000004, 4.333333333333293]","[3, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000149,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9290841014000659,0.7903185488174742,0.22410134943282284,0.7249484536082473,0.3486275276201559,,0.0,,192,1.4940908024565496,0.8146653542438861,48,,,,,,0,0,0.6034159961757534,0.8025327576204468,49,82.85127237003263,0.8755986901350862,96.33333333333333,64.5858123569794,0.8654770227452208,55,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,41.5,,0.9999999999933068,0.9391497645675033,0.5058459446232514,0.0005107312050463483,0.6794425087108017,0.00097811804382932,0.9999999999359953,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009,0.9999999999691745,142,1.3888364473544956,0.8603506871322906,8,94.75230867899737,0.9298131046822242,75.0,15.146666666666668,0.9371287745633343,18,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,13.75
db16,1,constant,7.244169881707125e-29,337.9120976403079,65828.90114653631,0.6018518518518519,7.339242337600087,77,smoothed,3.921826788286267e-15,,3.507316904224613,2087.3588004877306,0.5221998421255851,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.2666666666666494,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666672, 0.2666666666666494, 3.4000000000000385, 23.866666666666617, 0.9333333333332883, 32.600000000000016, 14.999999999999996, 2.8666666666666774, 4.799999999999955, 0.9999999999999427, 21.599999999999962, 44.59999999999997, 0.2666666666666515, 17.666666666666686, 46.400000000000034, 4.333333333333307]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000135,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973864,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9103735097293123,0.563009315698612,0.03482488699373121,0.39404352806414644,0.02353869450581106,,0.0,,317,1.0121740962117418,0.5518962885596131,382,,,,,,0,0,0.3851579869983226,0.5122534095620391,400,43.66157731156002,0.9344420761087687,366.3333333333333,362.652797396517,0.6921960130293594,275,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,206.5,,0.9999999999933064,0.9230949174778589,0.36035593439807906,7.936657474363895e-05,0.41605368434636736,6.604074549559132e-05,0.9999999999359935,0.9999999999975858,0.9999999999975858,0.9999999999976678,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008994,0.9999999999691744,161,1.2005224910078638,0.7436947323954757,117,31.11269837220809,0.9769535567613273,139.0,135.5179856115108,0.9369952968991822,19,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,14.5
db9,1,periodic,1.4704860311385423e-29,344.8373748706461,96720.5900536351,0.6382978723404256,13.53140056562772,77,smoothed,2.0488661272627884e-15,,3.7662958364273353,3840.719312997262,0.542761233178645,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665084, 3.4000000000000354, 23.866666666666617, 0.9333333333332785, 32.60000000000002, 14.999999999999996, 2.8666666666666725, 4.799999999999953, 0.9999999999999423, 21.599999999999966, 44.599999999999966, 0.26666666666664796, 17.666666666666686, 46.400000000000034, 4.333333333333298]","[2, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000149,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9786501029571487,0.6745455077845054,0.28516088075531143,0.6014476858960298,0.40801435245117584,,0.0,,274,1.4708280713830801,0.8019811579289842,57,,,,,,0,0,0.5895637059688343,0.7841094530849809,58,124.99733330488827,0.8123163163590266,129.66666666666666,78.05411305147058,0.8088108108321659,109,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,82.0,,0.9999999999933068,0.9816804653516965,0.43174503507120454,0.0006498870293679161,0.5811401883015793,0.001144735193454522,0.9999999999359953,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999009,0.9999999999691745,146,1.3381197096573096,0.8289328911707876,23,86.97413408594535,0.9355747154918923,84.5,39.739644970414204,0.9364910614496499,20,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,15.25
